num,word
3660,טבעית
3661,ממשפחת
3662,מוגדר
3663,מזכיר
3664,תפיסה
3665,חיבור
3666,המידה
3667,המוקדמים
3668,הכשרה
3669,הסופי
3670,דמויי
3671,ברובע
3672,נציגים
3673,הרומאים
3674,ביישוב
3675,המקראי
3676,קיומו
3677,באר
3678,עיסוק
3679,בנקודה
3680,התפיסה
3681,הנושאים
3682,גרסאות
3683,מכילה
3684,לתחייה
3685,שריר
3686,התייחסות
3687,מקצועי
3688,כמלך
3689,המשמשים
3690,עבודותיו
3691,שחיה
3692,היערן
3693,הדב
3694,הנך
3695,נחמד
3696,ועכשיו
3697,המשוכה
3698,להגיד
3699,הפלוגה
3700,בפנים
3701,ידיד
3702,לבו
3703,שאמר
3704,הירוק
3705,בגדי
3706,שתהיה
3707,יקר
3708,גמר
3709,להראות
3710,הכלא
3711,דיווח
3712,רחוקות
3713,מחלה
3714,לרדת
3715,שבת
3716,קורה
3717,אלון
3718,הסוהר
3719,במשחקים
3720,מכתבים
3721,מהסוג
3722,תגובה
3723,שומן
3724,שבר
3725,איבד
3726,אסף
3727,הקודמים
3728,הספיק
3729,דיון
3730,בכתב
3731,להתחיל
3732,תמך
3733,וזו
3734,שיצא
3735,קהל
3736,קריית
3737,אזרחי
3738,חצר
3739,מפעלי
3740,לחקר
3741,לאסוף
3742,להגיש
3743,ואינו
3744,שאותה
3745,אמורה
3746,ארוכות
3747,אצבעות
3748,אסטרטגי
3749,המקרה
3750,השמאלית
3751,הקורא
3752,האקדמיה
3753,דיבור
3754,בגדר
3755,רצים
3756,ניצחונות
3757,נתון
3758,נקבות
3759,הגולה
3760,דיביזיית
3761,מתקפת
3762,הסוחרים
3763,קפטן
3764,הפריצה
3765,הנוצרי
3766,חוקה
3767,הקשים
3768,רישום
3769,שקדמה
3770,שאותו
3771,עוצמת
3772,הוצאה
3773,מתכת
3774,מוצרים
3775,מפלגה
3776,מערבית
3777,מגיל
3778,לוחות
3779,שיצאו
3780,קהילת
3781,התיאטרון
3782,הפילוג
3783,הזרם
3784,בדרגת
3785,ניצח
3786,מקומית
3787,למנות
3788,פסיכולוגי
3789,אחים
3790,אספקת
3791,המוסלמית
3792,טבעיים
3793,סוסים
3794,נכתבו
3795,מנזר
3796,הממצאים
3797,בשדרות
3798,תחנת
3799,תכנון
3800,בריכת
3801,התאמה
3802,הציד
3803,במדי
3804,תוצר
3805,ההבדלים
3806,משיריו
3807,ואלוף
3808,הסימפוניה
3809,הכחדה
3810,השחמט
3811,חומצה
3812,בטמפרטורה
3813,בועות
3814,הנעליים
3815,האינדוקציה
3816,חלף
3817,זבוב
3818,לזאת
3819,היית
3820,מובן
3821,לרוץ
3822,העוברים
3823,בשבילי
3824,מוזר
3825,לעוף
3826,שמי
3827,אגב
3828,התחילה
3829,דמי
3830,לעת
3831,מאכל
3832,יוצאים
3833,לחשוף
3834,מסחר
3835,ירדו
3836,פרח
3837,חייבים
3838,סביבה
3839,נשאו
3840,לכמה
3841,ובאופן
3842,אירע
3843,מחשש
3844,מחזור
3845,מרים
3846,למסע
3847,לאלה
3848,תשומת
3849,אילן
3850,כבדים
3851,מובהק
3852,מפת
3853,מצדו
3854,יעילה
3855,יאיר
3856,יזם
3857,למכור
3858,להימלט
3859,שהיוו
3860,שהגיעה
3861,קלע
3862,חמורה
3863,חול
3864,אדיר
3865,חדרו
3866,אבו
3867,כמויות
3868,כהן
3869,המתנגדים
3870,המובילים
3871,הולכים
3872,החלוץ
3873,הזכויות
3874,הביע
3875,הריכוז
3876,הסדירה
3877,גוש
3878,בממשלה
3879,ביערות
3880,בודדים
3881,בעץ
3882,בסיום
3883,בסכנת
3884,רכבות
3885,נמצאה
3886,נקראה
3887,נחשבים
3888,המסדר
3889,לגייס
3890,הספינות
3891,ממשל
3892,משלחת
3893,הקימו
3894,בראשותו
3895,נרחבת
3896,משפטי
3897,ספורים
3898,יצרה
3899,שמר
3900,קהילה
3901,חש
3902,היכן
3903,נעשתה
3904,מסעות
3905,שליט
3906,חברתיים
3907,כמקור
3908,בקולנוע
3909,נשיפה
3910,נהרס
3911,מיעוט
3912,מדויק
3913,למעמד
3914,לאיחוד
3915,התקיימה
3916,התגלה
3917,הגרסה
3918,הניתן
3919,בוגר
3920,בפיתוח
3921,בדמות
3922,ציבור
3923,נתונה
3924,מאוחרת
3925,מדרגות
3926,ייחודי
3927,למותו
3928,לדעתו
3929,וכו
3930,עמה
3931,עופות
3932,זמנו
3933,בולטים
3934,קורס
3935,בשמות
3936,רשמיים
3937,ממצאים
3938,לפעולות
3939,תוספת
3940,דב
3941,משבר
3942,מאותה
3943,משטח
3944,למבנה
3945,הקשורות
3946,המבקרים
3947,חנה
3948,המקורות
3949,רפואיים
3950,המתמטי
3951,פארק
3952,ניסויים
3953,השחייה
3954,המרחבי
3955,הורמונים
3956,העופות
3957,האלמוג
3958,אפשרה
3959,ידעתי
3960,ואלך
3961,והגזיר
3962,אתן
3963,חפצתי
3964,באויר
3965,שאתם
3966,שכבו
3967,לשכב
3968,שמעו
3969,ישבה
3970,אנה
3971,התסיסה
3972,העלמה
3973,לוקח
3974,מכבי
3975,ההיא
3976,גבו
3977,סביבו
3978,פתחה
3979,ברק
3980,מאמן
3981,קורא
3982,ענפים
3983,האחר
3984,ריח
3985,צפוי
3986,מיליארד
3987,מטוס
3988,עלולה
3989,אהבה
3990,הפה
3991,נסיון
3992,מיום
3993,התחילו
3994,הארוך
3995,הצבע
3996,בידו
3997,רמה
3998,לעם
3999,לחברה
4000,להוביל
4001,להרחיב
4002,לבדוק
4003,תצוגה
4004,ואינם
4005,שנמשך
4006,זמנים
4007,המחשבה
4008,המצויים
4009,דומות
4010,דבריו
4011,גבוהים
4012,בלשון
4013,בשלבים
4014,בגודל
4015,מכשולים
4016,מצוין
4017,למאבק
4018,למרכז
4019,תעופה
4020,קרני
4021,פתוחים
4022,פס
4023,איכות
4024,חלונות
4025,אחותו
4026,המדיניות
4027,התמוטט
4028,התקבלו
4029,הקרוב
4030,העליונות
4031,האמן
4032,החיסון
4033,בינה
4034,בתנועה
4035,בפיקוד
4036,בעתיד
4037,נשקם
4038,נחשבו
4039,למתקפה
4040,תותחים
4041,העקירה
4042,צי
4043,מלחים
4044,לחמו
4045,וכלל
4046,קיצוני
4047,למדינת
4048,שבויים
4049,חמושים
4050,הועלו
4051,רובים
4052,נתקלו
4053,לחוף
4054,התומכים
4055,שניסו
4056,איים
4057,אדמות
4058,דרשו
4059,בעיקרו
4060,פעלה
4061,עידן
4062,אמונה
4063,חטיבת
4064,באוכלוסייה
4065,ניהל
4066,שהביאה
4067,שנודע
4068,הממלכה
4069,מודל
4070,ובעקבות
4071,שפע
4072,אישיים
4073,חקירה
4074,חזקים
4075,המוכרים
4076,השליט
4077,הקושי
4078,הרגליים
4079,סביר
4080,משמאל
4081,אלמנטים
4082,הממוצע
4083,המשווה
4084,הפרדה
4085,האבן
4086,הדגים
4087,הציור
4088,דיפלומטיה
4089,בריכוז
4090,סנטימטרים
4091,נוסד
4092,המצוק
4093,במת
4094,ליהודי
4095,נציגי
4096,אקצה
4097,חיבר
4098,הגופים
4099,לבניין
4100,התפתח
4101,התרחשה
4102,נובעת
4103,ייצוג
4104,עצמות
4105,חזיר
4106,האימה
4107,ערכים
4108,בטבע
4109,הפרי
4110,יצירותיו
4111,לפיסול
4112,התסריט
4113,האקספרסיוניזם
4114,בפיסול
4115,ביצירה
4116,הפותחת
4117,אסורים
4118,התרופה
4119,עירויי
4120,כמתאגרף
4121,בביולוגיה
4122,חשמלי
4123,משחות
4124,הקרחונים
4125,מוטב
4126,שמתי
4127,זבובים
4128,הביטו
4129,בדעתי
4130,ירוקים
4131,החולות
4132,מרגיש
4133,לבה
4134,החובל
4135,שקלים
4136,כביר
4137,האמיתיים
4138,מוכרח
4139,מחסומים
4140,חכם
4141,כתבה
4142,המלאה
4143,למרגלות
4144,אכלו
4145,הישנה
4146,באים
4147,להכין
4148,התעלה
4149,בשבוע
4150,בטקס
4151,להוסיף
4152,הלחץ
4153,הסוסים
4154,הנפש
4155,בינוני
4156,רוחות
4157,נעשית
4158,מעצמות
4159,ידיים
4160,לאחת
4161,תלויים
4162,תחושת
4163,ובלתי
4164,ובני
4165,קמה
4166,העתיד
4167,הגיש
4168,הציגו
4169,הסכימו
4170,במורד
4171,בקצב
4172,צדקה
4173,סופה
4174,משחת
4175,מפעיל
4176,מעמדו
4177,מזרחית
4178,מרחב
4179,למין
4180,לשנה
4181,לעניין
4182,להשתלט
4183,לצדו
4184,וטען
4185,שליד
4186,שוכן
4187,שאלות
4188,שנעשו
4189,ערי
4190,חיובית
4191,זרעים
4192,כלכלת
4193,המלכותי
4194,המחאה
4195,הפסיק
4196,הפסקת
4197,העתידית
4198,החלקים
4199,החלפת
4200,הכוכבים
4201,בשילוב
4202,בדרכם
4203,סופי
4204,מברק
4205,ללחימה
4206,לדון
4207,כוחם
4208,מצודת
4209,שופטים
4210,פרצה
4211,אספקה
4212,המבצע
4213,הקומוניסטים
4214,להגנת
4215,השטחים
4216,מסים
4217,שהחלה
4218,קיצוניים
4219,פיקוד
4220,היסטוריונים
4221,העדיפו
4222,בשטחי
4223,נאמנים
4224,מבצעים
4225,חופי
4226,העיקריות
4227,נוקשה
4228,עוררה
4229,המערביים
4230,האחראי
4231,הצלחת
4232,רכושם
4233,נמנע
4234,ממקום
4235,לרכוש
4236,שנחשב
4237,אמצע
4238,זיכרון
4239,הסיפורים
4240,ביצירתו
4241,מנהרות
4242,לימוד
4243,להב
4244,לגידול
4245,תקופות
4246,תפוצה
4247,תפקידים
4248,שפרסם
4249,המקובלת
4250,היותו
4251,הוצע
4252,הוצב
4253,הפדרציה
4254,הערך
4255,האסלאמית
4256,הבחירה
4257,הצלחתו
4258,הצורות
4259,ביטויים
4260,בריכות
4261,נפוצים
4262,הלגיון
4263,בפינת
4264,הסלע
4265,הלאומיים
4266,קפה
4267,הצמחייה
4268,מאידך
4269,מייצרים
4270,משתתפים
4271,לגוף
4272,קדומים
4273,התזמורת
4274,הצבעה
4275,הפרט
4276,עולמו
4277,המיניות
4278,בטלוויזיה
4279,מחשב
4280,בבדיקות
4281,לווייתן
4282,טורפים
4283,גזי
4284,קמתי
4285,איכפת
4286,כמוך
4287,הערת
4288,הזבוב
4289,הגון
4290,הרקבון
4291,צלחתי
4292,סליחה
4293,אליך
4294,עצה
4295,כעין
4296,הירוקים
4297,בכבדות
4298,צמחו
4299,בבת
4300,לקחה
4301,פניה
4302,הכי
4303,הדר
4304,בעלה
4305,כמוהו
4306,המסך
4307,הרגע
4308,באור
4309,טובות
4310,רץ
4311,נעלי
4312,למשפחה
4313,שיכלו
4314,אט
4315,המפתח
4316,בטוח
4317,בראשו
4318,טיפוס
4319,נשמעו
4320,מיון
4321,מבוא
4322,לאדמה
4323,עיניהם
4324,השיחה
4325,הניתוח
4326,לסגור
4327,שהדבר
4328,חמים
4329,נתוני
4330,נעשים
4331,מציע
4332,ואחת
4333,שנראה
4334,קרבה
4335,חיזוק
4336,המיוחד
4337,המגדל
4338,גג
4339,בתוכה
4340,ממשלתו
4341,מעצר
4342,מאמצי
4343,מאחור
4344,יצירה
4345,לשרת
4346,להתגבר
4347,לדמות
4348,לדרך
4349,לטענת
4350,ובדרום
4351,שזו
4352,קרקעית
4353,קצרים
4354,פתחו
4355,עצמית
4356,אליהן
4357,כחולים
4358,הליכה
4359,הכרה
4360,הברה
4361,הנוסעים
4362,גומי
4363,בשאלה
4364,נפתחו
4365,נפט
4366,נגזר
4367,מושל
4368,מרחבי
4369,למרחקים
4370,לייצור
4371,לשפר
4372,לשער
4373,להבטיח
4374,ויצרו
4375,שיריו
4376,שעליה
4377,שנתן
4378,קלים
4379,פורסמו
4380,פער
4381,עוברת
4382,עבורם
4383,חששו
4384,חפצים
4385,המופיעים
4386,הופכים
4387,הוטל
4388,הוצג
4389,הרוחני
4390,במציאות
4391,במסלול
4392,ביקורו
4393,בתקווה
4394,בשוק
4395,בחוף
4396,סל
4397,נעצר
4398,הסריסים
4399,בידיהם
4400,להתקפה
4401,לנתק
4402,הסמכות
4403,הסובייטי
4404,העמדות
4405,הבינלאומיות
4406,מסדר
4407,למערב
4408,העממית
4409,בשאלת
4410,בניצחון
4411,לזירה
4412,המודיעין
4413,התעמולה
4414,מיידית
4415,כיבושה
4416,היערות
4417,החיצוניים
4418,יעיל
4419,שיצרו
4420,שראו
4421,המעמד
4422,הוצבו
4423,בניינים
4424,ראשוני
4425,נערכה
4426,נכנסו
4427,שהה
4428,אוניות
4429,כלים
4430,המיעוט
4431,החליף
4432,בינלאומיים
4433,באימפריה
4434,בנמל
4435,סכנה
4436,נמל
4437,נוסדה
4438,נגדו
4439,מכונות
4440,תעמולה
4441,אנדרטה
4442,המקורית
4443,האירוע
4444,דאג
4445,בנים
4446,בנוסח
4447,נמצאות
4448,משותפת
4449,מערך
4450,לקידום
4451,לפרסם
4452,להבדיל
4453,ובראשונה
4454,שנערכה
4455,אוכלוסיות
4456,המיתוס
4457,המועמדים
4458,התבטא
4459,האמיתית
4460,החשובות
4461,הרופאים
4462,הצעות
4463,הניסוי
4464,הנקרא
4465,בלדר
4466,בתקופתו
4467,בחיי
4468,ציורים
4469,הקיוסק
4470,הנחלים
4471,מהיהודים
4472,הבונים
4473,העבריים
4474,במפעל
4475,הרומי
4476,הקדומה
4477,ההלכה
4478,קומות
4479,האופניים
4480,בנושאי
4481,זהים
4482,לפרק
4483,תומך
4484,וכלה
4485,חברו
4486,התחנות
4487,השפיע
4488,הרצון
4489,ציבורית
4490,מתחרים
4491,ייחודית
4492,המוביל
4493,המשנה
4494,היסודות
4495,הבדל
4496,הספירה
4497,נייר
4498,ניב
4499,ניתנת
4500,מסתרי
4501,לקולנוע
4502,דגושה
4503,נהגית
4504,נטיית
4505,למדע
4506,צאצאים
4507,המתחרים
4508,החייזרים
4509,הרהיט
4510,המולקולה
4511,הגנים
4512,צחוק
4513,יושבת
4514,באתי
4515,מטילה
4516,שבני
4517,שצריך
4518,נער
4519,שעון
4520,חולה
4521,הבעל
4522,הרצפה
4523,הניחו
4524,לעזרה
4525,עוף
4526,אימת
4527,בקר
4528,באביב
4529,לעץ
4530,קצה
4531,אבד
4532,המשמר
4533,דעתו
4534,מקלט
4535,לבדו
4536,אותיות
4537,אפור
4538,כולן
4539,הודיעה
4540,העדיף
4541,מחאה
4542,מגיעה
4543,מספרת
4544,מנהג
4545,למקור
4546,לקנות
4547,לאות
4548,להקל
4549,תכלת
4550,שמירת
4551,קבורה
4552,פיו
4553,איה
4554,המוני
4555,האח
4556,הסבר
4557,במידת
4558,בקשה
4559,בפומבי
4560,מלווה
4561,יונקים
4562,לעין
4563,לעצמם
4564,לזכר
4565,להחליף
4566,לבתי
4567,ולשם
4568,ואשתו
4569,שמדובר
4570,שי
4571,שעשה
4572,שכנו
4573,קירות
4574,קבועה
4575,פגעה
4576,איבדה
4577,חומצת
4578,המחבר
4579,הישיבה
4580,התעשייה
4581,הוכרז
4582,העירוני
4583,האישה
4584,הכנת
4585,הגבוהים
4586,בדם
4587,ברשת
4588,הכף
4589,הגשרים
4590,באנשי
4591,הקורבנות
4592,הציר
4593,הסיוע
4594,נהנו
4595,לעומק
4596,לחזית
4597,צפונית
4598,הישג
4599,הפוליטיות
4600,הפנימית
4601,במפלגה
4602,ביבשת
4603,סיור
4604,ממנהיגי
4605,לתוכנית
4606,עשויות
4607,הקדושה
4608,הבניינים
4609,באיים
4610,נפגעו
4611,מודרניים
4612,מנעו
4613,לכתר
4614,לנצל
4615,היסטורית
4616,האגדה
4617,צדדית
4618,מתפקידו
4619,מוסלמי
4620,מסורות
4621,לתקופת
4622,שערך
4623,שהחלו
4624,כשנה
4625,הסיכון
4626,הנחה
4627,רצועת
4628,נגרם
4629,מוכר
4630,ילדות
4631,למפלגה
4632,לארגון
4633,ושימש
4634,וכיום
4635,ובנו
4636,המהגרים
4637,הקדיש
4638,בתנועת
4639,בוצע
4640,ברובם
4641,מילולי
4642,מתון
4643,מעורבות
4644,מנגנוני
4645,לעלייה
4646,לכלי
4647,להפעיל
4648,ומוסדות
4649,שמקורה
4650,קברו
4651,פרויקט
4652,איור
4653,אינדיאנים
4654,העוסקת
4655,ההבדל
4656,בחירה
4657,בחוק
4658,בחריפות
4659,סיירת
4660,הזיהוי
4661,יהודיות
4662,יציאה
4663,המוסדות
4664,ישיבת
4665,ליהדות
4666,עפר
4667,מצוות
4668,הקיימת
4669,מקובלת
4670,מרכזיים
4671,כיהן
4672,הוכחה
4673,הוספת
4674,השפעתו
4675,משאבים
4676,מסעותיו
4677,לאלו
4678,והגיע
4679,הגותו
4680,היהדות
4681,במילה
4682,מתקיימים
4683,שאנו
4684,התחייה
4685,בעידן
4686,תרכובת
4687,חלבון
4688,ההחלפה
4689,קרח
4690,האיים
4691,לזלול
4692,שלכם
4693,שולחן
4694,שכחתי
4695,שכבתי
4696,זכרוני
4697,הכלניות
4698,הצדה
4699,רוחי
4700,קראתי
4701,חשבתי
4702,אדון
4703,כבודו
4704,הירוקה
4705,בך
4706,בתוכי
4707,בשבילך
4708,בריות
4709,אחריה
4710,חסד
4711,הטילה
4712,לבלי
4713,עכבישים
4714,רם
4715,לאחור
4716,ההוא
4717,רושם
4718,מכירה
4719,מרחוק
4720,ממה
4721,יבש
4722,לפתע
4723,קר
4724,אייר
4725,אצלו
4726,החדרים
4727,דק
4728,בוא
4729,בקרוב
4730,צעירה
4731,ממילא
4732,מלאים
4733,מאמינים
4734,לחייו
4735,להביע
4736,ולכל
4737,התשובה
4738,הקדמונים
4739,הסערה
4740,דלת
4741,ומראה
4742,חזרו
4743,אסירים
4744,הלבנים
4745,גרוע
4746,בקיצור
4747,בקרקע
4748,בכירים
4749,בבני
4750,ידם
4751,שיוכל
4752,שוות
4753,פשוטה
4754,אומרים
4755,חשיפת
4756,היצור
4757,העור
4758,החדשות
4759,הגעת
4760,הצעה
4761,הנקבות
4762,בשאר
4763,סיכון
4764,ניסתה
4765,מיליוני
4766,מתאימים
4767,מקרי
4768,מפנה
4769,מראות
4770,מסגרת
4771,ידיעות
4772,יסודי
4773,למשפחת
4774,לידיו
4775,לתושבים
4776,להתפתח
4777,להשפיע
4778,לבקר
4779,לנושא
4780,לנוכח
4781,תורם
4782,תשלום
4783,תפילה
4784,וכמעט
4785,והביא
4786,שלטו
4787,שופט
4788,פעולתו
4789,עמודים
4790,עצמאיים
4791,אלימות
4792,חופשית
4793,אריה
4794,המאפשר
4795,המצודה
4796,הירח
4797,התותחים
4798,הופעתו
4799,הודיעו
4800,השליטה
4801,הקרח
4802,האוצר
4803,החזקה
4804,האדומים
4805,הדתית
4806,הרבות
4807,הציב
4808,הנודע
4809,הנקודות
4810,הנבחרים
4811,גלי
4812,במדיניות
4813,בענפי
4814,טבעו
4815,צליל
4816,נובע
4817,נכונות
4818,נס
4819,עבדות
4820,המבצרים
4821,התגבורת
4822,הדייל
4823,פרשים
4824,אווירית
4825,האבירים
4826,כבדות
4827,גרילה
4828,התקווה
4829,השאיר
4830,בשלטון
4831,הדרומיים
4832,במתקפה
4833,יומיים
4834,לצפון
4835,שלמות
4836,שאנשי
4837,הפרשים
4838,הכלכלה
4839,ההוצאה
4840,בשורת
4841,למלחמת
4842,אזרחית
4843,הורשו
4844,החיצונית
4845,הצו
4846,מדיני
4847,לפעולה
4848,לבסס
4849,ואלו
4850,המנהיג
4851,גשרים
4852,מאלו
4853,לתפוס
4854,לשחרור
4855,תוקף
4856,פנימי
4857,חרף
4858,כמפקד
4859,הוצא
4860,הכלכלית
4861,הצפוניים
4862,הסחר
4863,בל
4864,נוחה
4865,נוצרי
4866,נקט
4867,ממספר
4868,מעיד
4869,להתאים
4870,תומכים
4871,וביניהם
4872,חריפה
4873,היבשת
4874,דגש
4875,באורך
4876,נוספו
4877,נטייה
4878,מחתרת
4879,לביקורת
4880,תערובת
4881,שרף
4882,אמירה
4883,אלמוגי
4884,המבוססת
4885,המסחרי
4886,היישובים
4887,הלהב
4888,הוצגה
4889,הקרובה
4890,הענקים
4891,האומה
4892,הכוונה
4893,ההנהגה
4894,הבסיסית
4895,הנהלת
4896,באסלאם
4897,בנפרד
4898,קלעי
4899,ההבלגה
4900,אחוזת
4901,קרבית
4902,לאומית
4903,תיבות
4904,תלמידי
4905,עדות
4906,שאותם
4907,שאחד
4908,אחוזי
4909,הייחודי
4910,מוצגים
4911,לחזות
4912,המנוע
4913,הוויכוח
4914,הקיים
4915,מורכבות
4916,תסיסה
4917,קשריו
4918,עולמי
4919,אלוהי
4920,הצופה
4921,הקלפי
4922,ביוגרפיה
4923,סימון
4924,למחקר
4925,תמונת
4926,צולם
4927,אופקים
4928,ההגייה
4929,נמרוד
4930,להקת
4931,לביקורות
4932,מתמטית
4933,חיוביות
4934,אקולוגיה
4935,בסיבוב
4936,השאול
4937,הסיוף
4938,גדילה
4939,הנפוצים
4940,הפחמן
4941,קרחונים
4942,ממך
4943,מודה
4944,עשיתי
4945,שכב
4946,ההשגחה
4947,המעצר
4948,למראה
4949,ליער
4950,שאי
4951,מהו
4952,לדאוג
4953,ובכלל
4954,הנפט
4955,מעניין
4956,מענה
4957,להניע
4958,שאלו
4959,אוהב
4960,המועד
4961,בבכי
4962,מלוא
4963,מתושבי
4964,לחדר
4965,להפסקת
4966,ודרך
4967,אמון
4968,זר
4969,חצות
4970,החזיר
4971,הגוזלים
4972,הניח
4973,גב
4974,צומחים
4975,סר
4976,נוהג
4977,מלאכה
4978,משל
4979,משאר
4980,מקורו
4981,מאמרים
4982,ישנו
4983,וראה
4984,שד
4985,פרשה
4986,אוטומטי
4987,חשובות
4988,חריף
4989,התרשם
4990,ההפרדה
4991,הרעיונות
4992,הצמח
4993,גישור
4994,במוח
4995,ביקורות
4996,בלוח
4997,בכדור
4998,רופא
4999,צפויה
5000,סחורות
5001,מוביל
5002,מוצלחת
5003,משקה
5004,יגאל
5005,למדינות
5006,לשתף
5007,לפועל
5008,לעומתם
5009,לכוח
5010,להצטרף
5011,לדיון
5012,ויכוח
5013,ועליו
5014,שלמים
5015,שהתקיימה
5016,שרידים
5017,שנשא
5018,עזבו
5019,עבדים
5020,איתן
5021,אחריהם
5022,אבות
5023,כוכבי
5024,כשהיה
5025,התמונה
5026,התייחסו
5027,הושלמה
5028,השופטים
5029,הפיק
5030,הערכות
5031,האזרחית
5032,הכוללים
5033,הבניה
5034,גנים
5035,במכתב
5036,באוניברסיטה
5037,בגודלה
5038,צורתו
5039,נמנה
5040,נכנע
5041,המחלוקת
5042,העקורים
5043,העימות
5044,הנגד
5045,לוחמת
5046,חציית
5047,המאמץ
5048,השושלת
5049,החודשים
5050,משמעותיים
5051,לוחמה
5052,תקפו
5053,קרויה
5054,מכרעת
5055,למחנה
5056,לביצוע
5057,ונשים
5058,שיט
5059,שהוציא
5060,הזדמנות
5061,גורלו
5062,גברה
5063,בשפת
5064,בפגישה
5065,ניכרים
5066,משפטית
5067,מקביל
5068,למניעת
5069,חמוש
5070,ארגונים
5071,כוונה
5072,המזכירים
5073,ההמונים
5074,הגיב
5075,הגרעין
5076,דורש
5077,גדות
5078,ניצחונו
5079,משולש
5080,תיקון
5081,פופולרי
5082,עז
5083,חוקיות
5084,חודשי
5085,כאמצעי
5086,כבסיס
5087,הלימודים
5088,הפעלת
5089,האפיפיור
5090,הרווחת
5091,בהכרח
5092,בנשים
5093,טכנולוגיות
5094,ממקור
5095,מתמטיים
5096,מתרחש
5097,מועמד
5098,משורר
5099,מעשית
5100,מערבי
5101,מזרחי
5102,מדרגת
5103,מרכזית
5104,למזרח
5105,לשימור
5106,לשתות
5107,לקבוצות
5108,לערך
5109,לדמוקרטיה
5110,ונחשב
5111,שטרות
5112,שנבנו
5113,קשור
5114,קדוש
5115,פולחן
5116,כינוי
5117,כריתת
5118,המרחב
5119,התרבותי
5120,השוואה
5121,השגרירות
5122,הפופולריות
5123,הזיכרון
5124,הצומח
5125,במרבית
5126,בורות
5127,בשירות
5128,בעיית
5129,רישומים
5130,נפרדים
5131,ביהודי
5132,לנחל
5133,סמלים
5134,עיתון
5135,ראייה
5136,המסמך
5137,תלמידים
5138,רכישת
5139,הבאר
5140,בשנותיו
5141,וכיצד
5142,שיקום
5143,זנב
5144,מסלולים
5145,ושיטות
5146,פרישתו
5147,אימוני
5148,חילוף
5149,כמעין
5150,היין
5151,הושפע
5152,הצופים
5153,נולדה
5154,נחש
5155,העבודות
5156,פילוסופים
5157,ביכולתו
5158,אבולוציה
5159,השייכות
5160,בילה
5161,בתערוכה
5162,המכירות
5163,מתמטי
5164,הרפואה
5165,פסלי
5166,מינית
5167,בסרטן
5168,לאלים
5169,המדידה
5170,הביולוגי
5171,רקמות
5172,הגנטי
5173,חרקים
5174,הארוחה
5175,הבישול
5176,מחשבות
5177,ואמנם
5178,ואביט
5179,קיבה
5180,עף
5181,עט
5182,אתכם
5183,המלוה
5184,המחרת
5185,העופרת
5186,החלותי
5187,ביציע
5188,רטן
5189,צחקו
5190,צרצר
5191,במחשבות
5192,בחוץ
5193,רגעים
5194,מצבי
5195,קרבי
5196,כדאי
5197,הכרטיסים
5198,יכולתי
5199,עמל
5200,אמי
5201,חשבו
5202,מכירים
5203,פרסומת
5204,השניה
5205,הדלתות
5206,גופי
5207,גור
5208,ברעב
5209,מלמעלה
5210,מזמן
5211,מאליו
5212,הביצה
5213,באין
5214,משלי
5215,מחירי
5216,מאלה
5217,מכוסה
5218,לענות
5219,לביתו
5220,לסיים
5221,הקרובים
5222,ההשקעה
5223,מכירת
5224,מסייע
5225,מסביר
5226,תכופות
5227,שבכל
5228,חשד
5229,המאכלים
5230,העולה
5231,ממוגן
5232,מסך
5233,יק
5234,ידו
5235,לפרלמנט
5236,לרוח
5237,תחושה
5238,שכבה
5239,שבתוך
5240,עמדתו
5241,עשיר
5242,אגדה
5243,המלאכה
5244,המוצא
5245,השלבים
5246,הרוחות
5247,הרבנים
5248,במגרש
5249,בתוקף
5250,בשער
5251,בעין
5252,ריצת
5253,סגורה
5254,משתנים
5255,מעריכים
5256,מחסה
5257,למסקנה
5258,לקום
5259,לקדם
5260,לבטל
5261,לסדרת
5262,ובמשך
5263,ובשל
5264,עטיפת
5265,אמיתית
5266,איטי
5267,חלום
5268,חוקרי
5269,חוקר
5270,אחיה
5271,אחוזים
5272,כשלון
5273,כשר
5274,ככלי
5275,כהונתו
5276,המודעות
5277,המגן
5278,היציאה
5279,השוטרים
5280,הפינוי
5281,הפסידה
5282,החליפה
5283,ההוראה
5284,הבולט
5285,הבכיר
5286,דווח
5287,במרחב
5288,בתחתית
5289,בעומק
5290,בהתנגדות
5291,בהוצאת
5292,בדעה
5293,ספריו
5294,נמלטו
5295,נועד
5296,נעורים
5297,נטו
5298,משוריינות
5299,ארטילריה
5300,הקונפדרציה
5301,האספקה
5302,מפציצים
5303,קיסרי
5304,בצי
5305,להתקיף
5306,המזוינת
5307,פקידים
5308,פקודת
5309,פצועים
5310,משטרו
5311,בכוחות
5312,להוות
5313,שקדמו
5314,שנמצאו
5315,עצמאיות
5316,אצילים
5317,העבירו
5318,ההנחה
5319,במושבות
5320,בהתקפה
5321,מילימטרים
5322,להשמיד
5323,בכיבוש
5324,רובי
5325,נורו
5326,נשמר
5327,מודיעין
5328,לחיל
5329,להחליט
5330,להבקיע
5331,הקרויים
5332,החשש
5333,הסטודנטים
5334,ביחידות
5335,בגלוי
5336,ציבורי
5337,נדרשו
5338,מייסד
5339,מילולית
5340,מקו
5341,מחוזות
5342,מדינית
5343,מטענים
5344,לפיו
5345,וליצור
5346,וחלקם
5347,שעלתה
5348,קודמות
5349,פיגועי
5350,כפולה
5351,המוחלט
5352,התגובה
5353,הנסיך
5354,סבו
